page_id,Name,link,ID,Align,Eye,Hair,Sex,GSM,Alive,Appearance,First Appearance_old,YEAR,Citizenship,date,month,year,First Appearance
11249,Tomar-Tu (New Earth),https://dc.fandom.com/wiki/Tomar-Tu_(New_Earth),Secret Identity,Good ,White ,,Male ,,Living ,82,"1990, October",1990.0,,1990-10-01,10,1990,10/1990
2701,Kalibak (New Earth),https://dc.fandom.com/wiki/Kalibak_(New_Earth),Public Identity,Bad ,Red ,Black ,Male ,,Deceased ,82,"1971, March",1971.0,Apokoliptian,1971-03-01,03,1971,03/1971
49419,Drury Walker (New Earth),https://dc.fandom.com/wiki/Drury_Walker_(New_Earth),Secret Identity,Bad ,Red ,Brown ,Male ,,Deceased ,82,"1951, February",1951.0,American,1951-02-01,02,1951,02/1951
5443,Terrence Thirteen (New Earth),https://dc.fandom.com/wiki/Terrence_Thirteen_(New_Earth),Public Identity,Good ,Brown ,Brown ,Male ,,Living ,82,"1951, November",1951.0,American,1951-11-01,11,1951,11/1951
13011,Hannibal Hawkes (New Earth),https://dc.fandom.com/wiki/Hannibal_Hawkes_(New_Earth),Secret Identity,Good ,Black ,Black ,Male ,,Living ,82,"1948, October",1948.0,American,1948-10-01,10,1948,10/1948
1707,Circe (New Earth),https://dc.fandom.com/wiki/Circe_(New_Earth),Public Identity,Bad ,Red ,Purple ,Female ,,Living ,81,"1988, August",1988.0,,1988-08-01,08,1988,08/1988
4814,Baran Flinders (New Earth),https://dc.fandom.com/wiki/Baran_Flinders_(New_Earth),Public Identity,Bad ,Blue ,Red ,Male ,,Living ,81,"1981, January",1981.0,Australian · Markovian,1981-01-01,01,1981,01/1981
1794,Mark Shaw (New Earth),https://dc.fandom.com/wiki/Mark_Shaw_(New_Earth),Public Identity,Good ,Blue ,Brown ,Male ,,Living ,81,"1975, August",1975.0,American,1975-08-01,08,1975,08/1975
1703,Neal Emerson (New Earth),https://dc.fandom.com/wiki/Neal_Emerson_(New_Earth),Secret Identity,Bad ,Blue ,Black ,Male ,,Deceased ,81,"1963, June",1963.0,American,1963-06-01,06,1963,06/1963
15841,Cameron Chase (New Earth),https://dc.fandom.com/wiki/Cameron_Chase_(New_Earth),Secret Identity,Good ,Green ,Blond ,Female ,,Living ,80,"1998, January",1998.0,American,1998-01-01,01,1998,01/1998
23988,John Corben (New Earth),https://dc.fandom.com/wiki/John_Corben_(New_Earth),Secret Identity,Bad ,Photocellular ,Brown ,Male ,,Living ,80,"1987, January",1987.0,American,1987-01-01,01,1987,01/1987
153775,Vanessa Kapatelis (New Earth),https://dc.fandom.com/wiki/Vanessa_Kapatelis_(New_Earth),,Good ,Blue ,Brown ,Female ,,Living ,80,"1987, April",1987.0,Greek,1987-04-01,04,1987,04/1987
11438,Lian Harper (New Earth),https://dc.fandom.com/wiki/Lian_Harper_(New_Earth),Public Identity,Good ,Green ,Black ,Female ,,Deceased ,80,"1986, June",1986.0,American,1986-06-01,06,1986,06/1986
8012,Malcolm Duncan (New Earth),https://dc.fandom.com/wiki/Malcolm_Duncan_(New_Earth),Secret Identity,Good ,Brown ,Black ,Male ,,Living ,80,"1970, April",1970.0,American,1970-04-01,04,1970,04/1970
7041,Samuel Scudder (New Earth),https://dc.fandom.com/wiki/Samuel_Scudder_(New_Earth),Secret Identity,Bad ,Brown ,Brown ,Male ,,Deceased ,80,"1959, March",1959.0,American,1959-03-01,03,1959,03/1959
1492,Sasha Bordeaux (New Earth),https://dc.fandom.com/wiki/Sasha_Bordeaux_(New_Earth),Secret Identity,Good ,Blue ,Black ,Female ,,Living ,79,"2000, December",2000.0,Swiss formerly American,2000-12-01,12,2000,12/2000
2660,L-Ron (New Earth),https://dc.fandom.com/wiki/L-Ron_(New_Earth),Public Identity,Good ,Photocellular ,,Male ,,Living ,79,"1988, June",1988.0,,1988-06-01,06,1988,06/1988
28158,Rudolph Jones (New Earth),https://dc.fandom.com/wiki/Rudolph_Jones_(New_Earth),Secret Identity,Bad ,,,Male ,,Living ,79,"1987, April",1987.0,American,1987-04-01,04,1987,04/1987
4899,Valentina Vostok (New Earth),https://dc.fandom.com/wiki/Valentina_Vostok_(New_Earth),Secret Identity,Good ,Blue ,Blond ,Female ,,Deceased ,79,"1977, September",1977.0,Soviet · Russian,1977-09-01,09,1977,09/1977
1854,Paul Booker (New Earth),https://dc.fandom.com/wiki/Paul_Booker_(New_Earth),Secret Identity,Good ,Brown ,Black ,Male ,,Deceased ,79,"1966, March",1966.0,American,1966-03-01,03,1966,03/1966
7518,Abigail Hunkel (New Earth),https://dc.fandom.com/wiki/Abigail_Hunkel_(New_Earth),Secret Identity,Good ,Black ,Brown ,Female ,,Living ,79,"1939, June",1939.0,American,1939-06-01,06,1939,06/1939
17834,Cyril Saunders (New Earth),https://dc.fandom.com/wiki/Cyril_Saunders_(New_Earth),Public Identity,Good ,Hazel ,White ,Male ,,Living ,79,"1937, March",1937.0,American,1937-03-01,03,1937,03/1937
1523,Owen Mercer (New Earth),https://dc.fandom.com/wiki/Owen_Mercer_(New_Earth),Secret Identity,Reformed Criminals,Blue ,Red ,Male ,,Deceased ,78,"2004, October",2004.0,American,2004-10-01,10,2004,10/2004
13336,Christopher Smith (New Earth),https://dc.fandom.com/wiki/Christopher_Smith_(New_Earth),Public Identity,Good ,Blue ,Black ,Male ,,Living ,78,"1966, November",1966.0,American,1966-11-01,11,1966,11/1966
1934,Roger Hayden (New Earth),https://dc.fandom.com/wiki/Roger_Hayden_(New_Earth),Secret Identity,Bad ,Blue ,Red ,Male ,,Deceased ,78,"1965, June",1965.0,American,1965-06-01,06,1965,06/1965
8818,Hector Hammond (New Earth),https://dc.fandom.com/wiki/Hector_Hammond_(New_Earth),Public Identity,Bad ,Blue ,Brown ,Male ,,Living ,78,"1961, April",1961.0,American,1961-04-01,04,1961,04/1961
1993,Lorena Marquez (New Earth),https://dc.fandom.com/wiki/Lorena_Marquez_(New_Earth),Secret Identity,Good ,Brown ,Brown ,Female ,,Living ,77,"2004, May",2004.0,American,2004-05-01,05,2004,05/2004
12149,Boodikka (New Earth),https://dc.fandom.com/wiki/Boodikka_(New_Earth),Public Identity,Good ,Green ,Black ,Female ,,Deceased ,77,"1992, January",1992.0,,1992-01-01,01,1992,01/1992
5878,Samuel Lane (New Earth),https://dc.fandom.com/wiki/Samuel_Lane_(New_Earth),Public Identity,Bad ,Blue ,Grey ,Male ,,Deceased ,77,"1987, January",1987.0,American,1987-01-01,01,1987,01/1987
3996,"Thaddeus Sivana, Sr. (New Earth)","https://dc.fandom.com/wiki/Thaddeus_Sivana,_Sr._(New_Earth)",Public Identity,Bad ,Black ,,Male ,,Living ,77,"1987, April",1987.0,American,1987-04-01,04,1987,04/1987
4903,Joshua Clay (New Earth),https://dc.fandom.com/wiki/Joshua_Clay_(New_Earth),Secret Identity,,Brown ,Black ,Male ,,Deceased ,77,"1977, September",1977.0,American,1977-09-01,09,1977,09/1977
8809,Lashina (New Earth),https://dc.fandom.com/wiki/Lashina_(New_Earth),Secret Identity,Bad ,Blue ,Black ,Female ,,Living ,77,"1972, February",1972.0,Apokoliptian,1972-02-01,02,1972,02/1972
2708,Brain (New Earth),https://dc.fandom.com/wiki/Brain_(New_Earth),Secret Identity,Bad ,,,Male ,Homosexual ,Living ,77,"1964, March",1964.0,French,1964-03-01,03,1964,03/1964
95201,Curtis Metcalf (Dakotaverse),https://dc.fandom.com/wiki/Curtis_Metcalf_(Dakotaverse),Secret Identity,Good ,Brown ,Black ,Male ,,Living ,76,"1993, April",1993.0,American,1993-04-01,04,1993,04/1993
36677,Brik (New Earth),https://dc.fandom.com/wiki/Brik_(New_Earth),Secret Identity,Good ,White ,,Female ,,Living ,76,"1991, May",1991.0,,1991-05-01,05,1991,05/1991
19150,Adrian Chase (New Earth),https://dc.fandom.com/wiki/Adrian_Chase_(New_Earth),Public Identity,,Blue ,Blond ,Male ,,Deceased ,76,"1982, September",1982.0,American,1982-09-01,09,1982,09/1982
111450,Java (New Earth),https://dc.fandom.com/wiki/Java_(New_Earth),Public Identity,Bad ,Black ,Black ,Male ,,Living ,76,"1965, January",1965.0,,1965-01-01,01,1965,01/1965
7103,Horace Canfield (New Earth),https://dc.fandom.com/wiki/Horace_Canfield_(New_Earth),Public Identity,Good ,,,Male ,,Living ,76,"1961, April",1961.0,American,1961-04-01,04,1961,04/1961
15926,Captain Harding (New Earth),https://dc.fandom.com/wiki/Captain_Harding_(New_Earth),Public Identity,Good ,,Brown ,Male ,,Living ,76,"1956, February",1956.0,American,1956-02-01,02,1956,02/1956
18743,Helena Sandsmark (New Earth),https://dc.fandom.com/wiki/Helena_Sandsmark_(New_Earth),Public Identity,Good ,Brown ,Brown ,Female ,,Living ,75,"1996, January",1996.0,American,1996-01-01,01,1996,01/1996
11942,Sarah Charles (New Earth),https://dc.fandom.com/wiki/Sarah_Charles_(New_Earth),Public Identity,Good ,Brown ,Black ,Female ,,Living ,75,"1985, September",1985.0,American,1985-09-01,09,1985,09/1985
11247,Tomar-Re (New Earth),https://dc.fandom.com/wiki/Tomar-Re_(New_Earth),Secret Identity,Good ,Red ,,Male ,,Deceased ,75,"1961, June",1961.0,,1961-06-01,06,1961,06/1961
17913,"Richard Flag, Jr. (New Earth)","https://dc.fandom.com/wiki/Richard_Flag,_Jr._(New_Earth)",Secret Identity,Good ,Blue ,Brown ,Male ,,Living ,75,"1959, September",1959.0,American,1959-09-01,09,1959,09/1959
19703,Nathaniel Heywood (New Earth),https://dc.fandom.com/wiki/Nathaniel_Heywood_(New_Earth),Secret Identity,Good ,Green ,Red ,Male ,,Living ,74,"2007, March",2007.0,American,2007-03-01,03,2007,03/2007
2655,Hugh Dawkins (New Earth),https://dc.fandom.com/wiki/Hugh_Dawkins_(New_Earth),Secret Identity,Good ,White ,Blond ,Male ,Homosexual ,Living ,74,"1986, November",1986.0,Australian,1986-11-01,11,1986,11/1986
16733,Matthew Cable (New Earth),https://dc.fandom.com/wiki/Matthew_Cable_(New_Earth),Secret Identity,,,Black ,Male ,,Living ,74,"1972, November",1972.0,,1972-11-01,11,1972,11/1972
12382,Starro (New Earth),https://dc.fandom.com/wiki/Starro_(New_Earth),,Bad ,Black ,,Male ,,Living ,74,"1960, March",1960.0,,1960-03-01,03,1960,03/1960
8260,Topo (New Earth),https://dc.fandom.com/wiki/Topo_(New_Earth),,Good ,,,Male ,,Living ,74,"1956, October",1956.0,,1956-10-01,10,1956,10/1956
1927,Winslow Schott (New Earth),https://dc.fandom.com/wiki/Winslow_Schott_(New_Earth),Public Identity,Bad ,Blue ,,Male ,,Living ,74,"1943, September",1943.0,British,1943-09-01,09,1943,09/1943
41263,Ultra-Humanite (New Earth),https://dc.fandom.com/wiki/Ultra-Humanite_(New_Earth),Secret Identity,,Red ,White ,Male ,,Living ,74,"1939, June",1939.0,American,1939-06-01,06,1939,06/1939
1671,Neron (New Earth),https://dc.fandom.com/wiki/Neron_(New_Earth),Secret Identity,Bad ,White ,Blond ,Male ,,Living ,73,"1995, November",1995.0,Hellion,1995-11-01,11,1995,11/1995
1676,Victor Zsasz (New Earth),https://dc.fandom.com/wiki/Victor_Zsasz_(New_Earth),Public Identity,Bad ,Blue ,Blond ,Male ,,Living ,73,"1992, June",1992.0,American,1992-06-01,06,1992,06/1992
4888,Kay Challis (New Earth),https://dc.fandom.com/wiki/Kay_Challis_(New_Earth),Public Identity,Good ,Blue ,Black ,Female ,,Living ,73,"1989, February",1989.0,American,1989-02-01,02,1989,02/1989
5113,Roland Desmond (New Earth),https://dc.fandom.com/wiki/Roland_Desmond_(New_Earth),Public Identity,Bad ,Brown ,Brown ,Male ,,Deceased ,73,"1965, November",1965.0,American,1965-11-01,11,1965,11/1965
3648,Carl Sands (New Earth),https://dc.fandom.com/wiki/Carl_Sands_(New_Earth),Secret Identity,Bad ,Brown ,Black ,Male ,,Living ,73,"1961, July",1961.0,American,1961-07-01,07,1961,07/1961
40593,Dane Dorrance (New Earth),https://dc.fandom.com/wiki/Dane_Dorrance_(New_Earth),Public Identity,Good ,Brown ,Brown ,Male ,,Living ,73,"1960, August",1960.0,American,1960-08-01,08,1960,08/1960
10335,Flying Cloud (New Earth),https://dc.fandom.com/wiki/Flying_Cloud_(New_Earth),Public Identity,Good ,Brown ,Brown ,Male ,,Deceased ,73,"1960, December",1960.0,American,1960-12-01,12,1960,12/1960
31603,"Peter Merkel, Jr. (New Earth)","https://dc.fandom.com/wiki/Peter_Merkel,_Jr._(New_Earth)",Secret Identity,Bad ,Grey ,Red ,Male ,,Living ,72,"2005, July",2005.0,,2005-07-01,07,2005,07/2005
2777,Garryn Bek (New Earth),https://dc.fandom.com/wiki/Garryn_Bek_(New_Earth),Public Identity,Good ,Blue ,Brown ,Male ,,Living ,72,"1989, January",1989.0,,1989-01-01,01,1989,01/1989
17742,Jose Delgado (New Earth),https://dc.fandom.com/wiki/Jose_Delgado_(New_Earth),Secret Identity,Good ,Brown ,Black ,Male ,,Living ,72,"1987, May",1987.0,American,1987-05-01,05,1987,05/1987
5420,Mogo (New Earth),https://dc.fandom.com/wiki/Mogo_(New_Earth),Public Identity,Good ,,,Male ,,Living ,72,"1985, May",1985.0,,1985-05-01,05,1985,05/1985
2745,Cain (New Earth),https://dc.fandom.com/wiki/Cain_(New_Earth),Public Identity,Bad ,Black ,Brown ,Male ,,Living ,72,"1968, August",1968.0,,1968-08-01,08,1968,08/1968
35472,Steven Trevor (New Earth),https://dc.fandom.com/wiki/Steven_Trevor_(New_Earth),Public Identity,Good ,Blue ,Blond ,Male ,,Living ,72,"1941, December",1941.0,,1941-12-01,12,1941,12/1941
4779,Edgar Cizko (New Earth),https://dc.fandom.com/wiki/Edgar_Cizko_(New_Earth),Secret Identity,Bad ,Blue ,Black ,Male ,,Living ,71,"1991, May",1991.0,American,1991-05-01,05,1991,05/1991
2862,Louise Lincoln (New Earth),https://dc.fandom.com/wiki/Louise_Lincoln_(New_Earth),Public Identity,Bad ,Blue ,Blue ,Female ,,Living ,71,"1984, March",1984.0,American,1984-03-01,03,1984,03/1984
7694,Brian Savage (New Earth),https://dc.fandom.com/wiki/Brian_Savage_(New_Earth),Public Identity,Good ,Blue ,Black ,Male ,,Deceased ,71,"1977, April",1977.0,American,1977-04-01,04,1977,04/1977
7937,Thomas Oscar Morrow (New Earth),https://dc.fandom.com/wiki/Thomas_Oscar_Morrow_(New_Earth),Public Identity,Bad ,Blue ,Brown ,Male ,,Living ,71,"1964, March",1964.0,Polish,1964-03-01,03,1964,03/1964
1555,Amazo (New Earth),https://dc.fandom.com/wiki/Amazo_(New_Earth),Public Identity,Bad ,Red ,,Male ,,Living ,71,"1960, July",1960.0,,1960-07-01,07,1960,07/1960
61438,Kingsley Faraday (New Earth),https://dc.fandom.com/wiki/Kingsley_Faraday_(New_Earth),Public Identity,Good ,Blue ,White ,Male ,,Living ,70,"1950, August",1950.0,American,1950-08-01,08,1950,08/1950
1565,Clifford Zmeck (New Earth),https://dc.fandom.com/wiki/Clifford_Zmeck_(New_Earth),Secret Identity,Bad ,Blue ,Brown ,Male ,,Living ,69,"1988, February",1988.0,American,1988-02-01,02,1988,02/1988
5266,Nabu (New Earth),https://dc.fandom.com/wiki/Nabu_(New_Earth),Public Identity,Good ,Blue ,White ,Male ,,Deceased ,69,"1941, May",1941.0,,1941-05-01,05,1941,05/1941
113190,Bleez (New Earth),https://dc.fandom.com/wiki/Bleez_(New_Earth),Public Identity,Neutral ,Blue ,Black ,Female ,,Living ,68,"2008, December",2008.0,,2008-12-01,12,2008,12/2008
173412,Hannu (New Earth),https://dc.fandom.com/wiki/Hannu_(New_Earth),Public Identity,Good ,White ,,Male ,,Living ,68,"1994, February",1994.0,,1994-02-01,02,1994,02/1994
7576,Catherine Cobert (New Earth),https://dc.fandom.com/wiki/Catherine_Cobert_(New_Earth),,Good ,Blue ,Black ,Female ,,Living ,68,"1987, December",1987.0,French,1987-12-01,12,1987,12/1987
81146,Harry Stein (New Earth),https://dc.fandom.com/wiki/Harry_Stein_(New_Earth),Public Identity,Good ,Brown ,Brown ,Male ,,Living ,68,"1985, November",1985.0,American,1985-11-01,11,1985,11/1985
60567,Adeline Kane (New Earth),https://dc.fandom.com/wiki/Adeline_Kane_(New_Earth),Secret Identity,Neutral ,Green ,Brown ,Female ,,Deceased ,68,"1983, August",1983.0,American,1983-08-01,08,1983,08/1983
69315,Green Man (New Earth),https://dc.fandom.com/wiki/Green_Man_(New_Earth),Public Identity,,Red ,,Male ,,Deceased ,68,"1983, May",1983.0,,1983-05-01,05,1983,05/1983
2618,Tara Markov (New Earth),https://dc.fandom.com/wiki/Tara_Markov_(New_Earth),Secret Identity,Bad ,Blue ,Blond ,Female ,,Deceased ,68,"1982, December",1982.0,Markovian,1982-12-01,12,1982,12/1982
127582,Shakira (New Earth),https://dc.fandom.com/wiki/Shakira_(New_Earth),Public Identity,Good ,,Black ,Female ,,Living ,68,"1980, April",1980.0,Skartarian,1980-04-01,04,1980,04/1980
64122,Tara Morgan (New Earth),https://dc.fandom.com/wiki/Tara_Morgan_(New_Earth),Public Identity,Good ,,Brown ,Female ,,Living ,68,"1975, November",1975.0,Skartarian,1975-11-01,11,1975,11/1975
4862,Isaac Bowin (New Earth),https://dc.fandom.com/wiki/Isaac_Bowin_(New_Earth),Secret Identity,,Blue ,,Male ,,Deceased ,68,"1948, January",1948.0,American,1948-01-01,01,1948,01/1948
6968,Hop Harrigan (New Earth),https://dc.fandom.com/wiki/Hop_Harrigan_(New_Earth),Public Identity,Good ,Blue ,Blond ,Male ,,Living ,68,"1939, April",1939.0,American,1939-04-01,04,1939,04/1939
13339,Sonia Sato (New Earth),https://dc.fandom.com/wiki/Sonia_Sato_(New_Earth),Secret Identity,Good ,,Black ,Female ,,Living ,67,"2007, January",2007.0,Japanese,2007-01-01,01,2007,01/2007
11173,Vath Sarn (New Earth),https://dc.fandom.com/wiki/Vath_Sarn_(New_Earth),Public Identity,Good ,Black ,Black ,Male ,,Living ,67,"2005, November",2005.0,,2005-11-01,11,2005,11/2005
1859,Mercy Graves (New Earth),https://dc.fandom.com/wiki/Mercy_Graves_(New_Earth),Public Identity,Bad ,Blue ,Blond ,Female ,,Living ,67,"1999, August",1999.0,American,1999-08-01,08,1999,08/1999
11848,Arnold Munro (New Earth),https://dc.fandom.com/wiki/Arnold_Munro_(New_Earth),Public Identity,Good ,Blue ,Black ,Male ,,Living ,67,"1987, June",1987.0,American,1987-06-01,06,1987,06/1987
11528,Bibbo Bibbowski (New Earth),https://dc.fandom.com/wiki/Bibbo_Bibbowski_(New_Earth),Public Identity,Good ,Grey ,Grey ,Male ,,Living ,67,"1987, May",1987.0,American,1987-05-01,05,1987,05/1987
1672,Jebediah of Canaan (New Earth),https://dc.fandom.com/wiki/Jebediah_of_Canaan_(New_Earth),Secret Identity,Good ,Blue ,White ,Male ,,Living ,67,"1987, April",1987.0,Canaanite,1987-04-01,04,1987,04/1987
4798,Lawrence Bolatinsky (New Earth),https://dc.fandom.com/wiki/Lawrence_Bolatinsky_(New_Earth),Secret Identity,Bad ,Blue ,Black ,Male ,,Deceased ,67,"1984, November",1984.0,American,1984-11-01,11,1984,11/1984
117854,Lydea Mallor (New Earth),https://dc.fandom.com/wiki/Lydea_Mallor_(New_Earth),Public Identity,Good ,Blue ,Black ,Female ,,Living ,67,"1982, August",1982.0,,1982-08-01,08,1982,08/1982
5212,Tana Moon (New Earth),https://dc.fandom.com/wiki/Tana_Moon_(New_Earth),Public Identity,Good ,Brown ,Black ,Female ,,Deceased ,66,"1993, June",1993.0,American,1993-06-01,06,1993,06/1993
19788,Maxine Baker (New Earth),https://dc.fandom.com/wiki/Maxine_Baker_(New_Earth),Public Identity,Good ,Green ,Red ,Female ,,Living ,66,"1988, September",1988.0,American,1988-09-01,09,1988,09/1988
1521,Frances Kane (New Earth),https://dc.fandom.com/wiki/Frances_Kane_(New_Earth),Public Identity,,Blue ,Purple ,Female ,,Living ,66,"1982, March",1982.0,American,1982-03-01,03,1982,03/1982
11356,Jason Bard (New Earth),https://dc.fandom.com/wiki/Jason_Bard_(New_Earth),Public Identity,Good ,Brown ,Brown ,Male ,,Living ,66,"1969, October",1969.0,American,1969-10-01,10,1969,10/1969
1852,Krona (New Earth),https://dc.fandom.com/wiki/Krona_(New_Earth),Public Identity,Bad ,Green ,White ,Male ,,Deceased ,66,"1965, October",1965.0,,1965-10-01,10,1965,10/1965
11858,Daniel Dunbar (New Earth),https://dc.fandom.com/wiki/Daniel_Dunbar_(New_Earth),Secret Identity,Good ,Blue ,Red ,Male ,,Living ,66,"1942, March",1942.0,American,1942-03-01,03,1942,03/1942
1647,Scandal Savage (New Earth),https://dc.fandom.com/wiki/Scandal_Savage_(New_Earth),Secret Identity,Bad ,Brown ,Brown ,Female ,Homosexual ,Living ,65,"2005, July",2005.0,Brazilian,2005-07-01,07,2005,07/2005
62317,Mackenzie Bock (New Earth),https://dc.fandom.com/wiki/Mackenzie_Bock_(New_Earth),Public Identity,Good ,Brown ,,Male ,,Living ,65,"1995, January",1995.0,American,1995-01-01,01,1995,01/1995
63742,Jeremiah Arkham (New Earth),https://dc.fandom.com/wiki/Jeremiah_Arkham_(New_Earth),Public Identity,Bad ,,,Male ,,Living ,65,"1992, June",1992.0,American,1992-06-01,06,1992,06/1992
117843,Amon Hakk (New Earth),https://dc.fandom.com/wiki/Amon_Hakk_(New_Earth),Public Identity,Good ,,Black ,Male ,,Living ,65,"1991, August",1991.0,,1991-08-01,08,1991,08/1991
86563,Garv (New Earth),https://dc.fandom.com/wiki/Garv_(New_Earth),Public Identity,Good ,Blue ,,Male ,,Living ,65,"1990, May",1990.0,,1990-05-01,05,1990,05/1990
3415,Karen Lou Faulkner (New Earth),https://dc.fandom.com/wiki/Karen_Lou_Faulkner_(New_Earth),Secret Identity,Neutral ,Brown ,Brown ,Female ,Homosexual ,Living ,65,"1987, July",1987.0,American,1987-07-01,07,1987,07/1987
1529,Albert Desmond (New Earth),https://dc.fandom.com/wiki/Albert_Desmond_(New_Earth),,,Green ,Red ,Male ,,Living ,65,"1958, April",1958.0,American,1958-04-01,04,1958,04/1958
30097,Kent V. Nelson (New Earth),https://dc.fandom.com/wiki/Kent_V._Nelson_(New_Earth),Secret Identity,Good ,Brown ,Blond ,Male ,,Living ,64,"2007, November",2007.0,American,2007-11-01,11,2007,11/2007
18180,Janos Prohaska (New Earth),https://dc.fandom.com/wiki/Janos_Prohaska_(New_Earth),Public Identity,Good ,Blue ,Black ,Male ,,Living ,64,"1988, March",1988.0,Polish,1988-03-01,03,1988,03/1988
21226,Edward Fyers (New Earth),https://dc.fandom.com/wiki/Edward_Fyers_(New_Earth),Public Identity,Good ,Blue ,Brown ,Male ,,Living ,64,"1987, October",1987.0,American,1987-10-01,10,1987,10/1987
33255,Mister Mxyzptlk (New Earth),https://dc.fandom.com/wiki/Mister_Mxyzptlk_(New_Earth),Secret Identity,Neutral ,Black ,White ,Male ,,Living ,64,"1987, November",1987.0,,1987-11-01,11,1987,11/1987
19629,Jor-El (New Earth),https://dc.fandom.com/wiki/Jor-El_(New_Earth),Public Identity,Good ,Blue ,Black ,Male ,,Deceased ,64,"1986, October",1986.0,Kandorian,1986-10-01,10,1986,10/1986
